domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
aikasoft.fi/tmp/install_4b4096d083ef8/language/sr-RS/facte/424142b2ae9e3ffc05cf20eb1e8d7bee/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,191,0,0,0,11,1,1
gemma-burnham.com/support.account.paypal825_id.limited/us/cgi-bin/websrc.html,10000000,0,0,0,77,0,0,1,17,1,1
www.emulehelp.abc.pl/,498912,0,0,0,21,0,0,0,20,3,1
www.gnprojects.com.au/mode/Remax2/Remax/,10000000,0,0,0,40,0,0,0,21,3,1
lnk.co/KP4VN,55441,0,1,3652,12,0,0,0,6,1,1
alanbrowndesign.co.uk/~dolphin/paypal/,10000000,0,0,0,38,0,0,0,21,2,1
whattoget.info/magento/skin/boa/sas/index.php,10000000,0,0,0,45,0,0,0,14,1,1
pastehtml.com/view/bet52ov6g.html,44061,0,1,4017,33,0,0,0,13,1,1
tools.ietf.org/html/rfc1102,14969,0,1,9133,27,0,0,0,14,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7coRCsZfPuudQYRDkGThR7jGSuIJLrDgYmyeDIcRsI8OdhlmDewVy9HA7O1dI9an72bd8ALvgy18ZYDKpJSK1mzZgx6ZOBkeCt6ArUs6OyEzGv9k7Sj8Q9c3P0cnWp05GlvRtsbVhQlNWL9GXIJtl-jn1nSyOUF8sEg13RNUL9FrMkmnt0F6JDM0WzDErIA3bBM2Lo3gK7FZHQEIQQzh5AD_PHzSQg\%3D\%3D&amp\%3Battredirects=1&attachauth=ANoY7crxEkqCFBBttS6v8blrmrRFCOkp53FpORWm-4e05kcfwXxfsH9FI8NAX9zMBEBd5ZBpFPAch8gIjB1BG_WCroxToeuC3cLK_3BhY62GW6CbtBhOnWNZSalj53QukSjrsQKpoJD8UkwdDOmzwSlyzF5eRz5aDXXdIEfz2k8d37waXhqsw3Rkd_NBh4xqB0Rx1Fc0DAe_nwkIodZvndLV0MT_UdV4ug\%3D\%3D&attredirects=0,4570,0,1,6939,614,0,0,1,44,2,1
isapi-dll.biz.ht/http:signin.e.bay.com.au\%5Cws\%5CBayISAPI.dllSignIn&amp;UsingSSL=1&amp;pUserId\%7Cinkid=contactbox_login_=&amp;co_partnerId=2&amp;siteid=15&amp;ru=_W1e2W9EjQ92EnS02332/,10000000,0,0,0,186,0,0,1,16,2,1
www.massena.com/darrin/pilot/pila/pilaum.htm,10000000,0,1,12052,44,0,0,0,15,2,0
secure.runescape.com.ff-login.in/weblogin/loginform.html?mod=sslhttp:/secure.runescape.com.ff-login.in/weblogin/loginform.html?mod=ssl=0&dest,10000000,0,0,0,141,0,0,1,32,4,1
designsbymalyse.com/wp-content/plugins/sntemp.php,10000000,0,1,3653,49,0,0,0,19,1,1
centrecreveriffiergeneral2012.com/france.edf.comfrance-45634.ht/access-adress.php?Facture=bd301a0174dc04c1d020ede681be8f8f_france/particulier-facturation/espace_abonnement/,10000000,0,0,0,172,0,0,0,33,1,1
www.angelfire.com/rant/thelegacyofpain/,2547,0,1,8035,39,0,0,0,17,2,0
www.intercall.com/services/video-conferencing/video-room-rental.php,104715,0,1,9131,67,0,0,0,17,2,0
pastehtml.com/view/bg4b8nwgz.html,44061,0,1,4017,33,0,0,0,13,1,1
gkost.ru/3658474558/3853935958353/,10000000,0,1,3653,34,0,0,0,8,1,1
www.mairie-saint-avold.fr/admin/190.244.107.162/identidadprotegida/olb/Init.html,10000000,0,0,0,80,0,0,1,25,2,1
projects.exeter.ac.uk/babbage/,45578,0,0,0,30,0,0,0,21,3,0
thecountrymoon.com/images/copa2014/index.php,10000000,0,1,366,44,0,0,0,18,1,1
paypal.com.cy-cgi.login-account0overview.directory.resend-mail.confirm-id5d5w97r5g2n56k9k8i7e96w2g5h6y8k8.wrapsandrice.com/,10000000,0,0,0,123,0,0,1,122,8,1
www.pigdog.org/auto/laughable_technology/link/955.html,10000000,0,0,0,54,0,0,0,14,2,0
bahnweg.home.comcast.net/~bahnweg/,183,0,1,8400,34,0,0,0,24,3,1
tools.ietf.org/html/rfc448,14969,0,1,9133,26,0,0,0,14,2,0
www.regulamin-aero-vox.yoyo.pl/,41650,0,0,0,31,0,0,1,30,3,1
www.profsr.com/vb/vbintro.htm,10000000,0,1,6939,29,0,0,0,14,2,0
tools.ietf.org/html/rfc2047,14969,0,1,9133,27,0,0,0,14,2,0
www.ecse.monash.edu.au/conferences/ics/2006/,12437,0,0,0,44,0,0,0,22,4,0
news.cnet.com/2100-1023-249710.html,105,0,1,9863,35,0,0,0,13,2,0
nextlevelbuildersinc.com/media/com_jforms/atualizacaodiaenoitebradesco.com.br/,10000000,0,0,0,78,0,0,0,24,1,1
www.webgenie.com/free_products.html,10000000,0,1,9131,35,0,0,0,16,2,0
bit.ly/H69v8F,3832,0,0,0,13,0,0,0,6,1,1
donnagibbdesign.com.au/megan/wp-includes/js/swfupload/plugins/schemes/index.html,10000000,0,0,0,80,0,0,0,22,2,1
tools.ietf.org/html/rfc2294,14969,0,1,9133,27,0,0,0,14,2,0
www.karencreation.com/banners.html,10000000,0,1,6574,34,0,0,0,21,2,0
petmag.net.br/pm2/images/exemplos/.svn/props/smiles/,10000000,0,0,0,52,0,0,0,13,2,1
torneoesl2010.clanteam.com/,158686,0,1,5113,27,0,0,0,26,2,1
www.guixols.cat/images/resized/modules/bbupdate.php,10000000,0,0,0,51,0,0,0,15,2,1
www.nationalarchives.gov.uk/PRONOM/,19181,0,0,0,35,0,0,0,27,3,0
roofcleaningburlington.com/taxtirsranz.html,10000000,0,0,0,43,0,0,0,26,1,1
www.codeclinic.com/certification.htm,10000000,0,1,8036,36,0,0,0,18,2,0
nenya.ms.mff.cuni.cz/thegroup/COMP/,24977,0,0,0,35,0,0,0,20,4,0
email-bilizzard.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,10000000,0,0,0,87,0,0,1,18,1,1
property165.com/or/meldo/Processing.php,10000000,0,0,0,39,0,0,0,15,1,1
www.uninets.net/~thornsjo/files/dspindex.html,807913,0,1,9130,45,0,0,0,15,2,0
www.blubrys.se/pages/ramax/remax/index.htm,10000000,0,0,0,42,0,0,0,14,2,1
www.flexiant.com/products/flexiscale/,735964,0,1,4018,37,0,0,0,16,2,0
www.w3apps.com/index.jsp,10000000,0,1,731,24,0,0,0,14,2,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.685793560597334893693567583758975375947547658795446785654909.negafaparis.fr/d50a2e72936cdb747a1bb2222add1881/login.php,10000000,0,0,0,173,0,0,1,130,6,1
groups.yahoo.com/group/batchworld/,4,0,1,10228,34,0,0,0,16,2,0
www.joiaint.com/wp-admin/js/pail/info1.php,10000000,0,0,0,42,0,0,0,15,2,1
www.customize.org/list/ls/,40187,0,1,9496,26,0,0,0,17,2,0
dispatch.5885d80ta13c0d3b1f8e263663d3fa7ee8d3a6a80e865558d61536d8812c4.cupondescuenta.com/,10000000,0,0,0,90,0,0,0,89,3,1
www.wave.net/upg/jvillechamber/pleasantview/,10000000,0,1,9132,44,0,0,0,12,2,0
tools.ietf.org/html/rfc1544,14969,0,1,9133,27,0,0,0,14,2,0
tools.ietf.org/html/rfc2636,14969,0,1,9133,27,0,0,0,14,2,0
comprapremiada.br.ms/?,10000000,0,0,0,22,0,0,0,20,2,1
www.faa.gov/about/office_org/headquarters_offices/arc/programs/academy/,15717,0,0,0,71,0,0,0,11,2,0
illovoproperty.co.za//wp-content/plugins/headspace2/Trulia/index.htm,10000000,0,0,0,68,0,1,0,20,2,1
pastehtml.com/view/bbcbbk2xm.html,44061,0,1,4017,33,0,0,0,13,1,1
www.kilowattsoftware.com/r4Page.htm,10000000,0,1,7670,35,0,0,0,24,2,0
bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAyOTQ3OQ==,10000000,0,0,0,107,0,0,0,12,1,1
www.shpaihua.com/js/?us.battle.net/login/en/?ref=brkixiyus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,366,96,0,0,0,16,2,1
www.comalsa.com/tostycones/,10000000,0,1,7305,27,0,0,0,15,2,0
www.angelfire.com/ia/psychorealms/index.html,2547,0,1,8035,44,0,0,0,17,2,0
colafoundation.com/wp-content/themes/twentyten/languages/languages.htm,10000000,0,1,4018,70,0,0,0,18,1,1
httpd.apache.org/security_report.html,1373,0,0,0,37,0,0,0,16,2,0
netboletonline.webatu.com/env_deb.php,10000000,0,1,4383,37,0,0,0,25,2,1
www.freewebs.com/olivia-s-costume/,5001,0,1,8035,34,0,0,0,16,2,0
ensol.ca/favour/Logon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform,10000000,0,0,0,68,0,0,0,8,1,1
www.ericknery.com.br/wp-content/uploads/2012/06/promocoes/faturazero/index.php?cadastrar-novo-cartao,10000000,0,0,0,100,0,0,0,20,3,1
www.sisimtel.com.mx/ecommerce/images/.../freebank/myposte/index.html?MfcISAPICommand=SignInFPP&UsingSSL=1&email=&userid=,10000000,0,1,4382,120,0,0,0,19,3,1
www.topix.com/rss/business/furniture.xml,1057,0,1,10959,40,0,0,0,13,2,0
www.lovegiraffe.com/wp-includes/js/tinymce/remax/view/index.html,10000000,0,1,4383,64,0,0,0,19,2,1
www.internetnews.com/dev-news/article.php/10_1010361,117507,0,1,8401,52,0,0,0,20,2,0
www.neuber.com/twister/index.html,39126,0,1,9863,33,0,0,0,14,2,0
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/,10000000,0,1,4017,85,0,0,0,72,12,1
freeregisters25.blogspot.com/,11,0,1,7305,29,0,0,0,28,2,1
friendsterlogin.007gb.com/,10000000,0,1,4383,26,0,0,0,25,2,1
www.idiom.com/~rss/article.html,10000000,0,1,9496,31,0,0,0,13,2,0
news.cnet.com/2100-1023-248583.html,105,0,1,9863,35,0,0,0,13,2,0
bxlcom.com/images/products/igt/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,10000000,0,1,7670,110,0,0,0,10,1,1
iis-conseil.com/logs/update/,10000000,0,0,0,28,0,0,1,15,1,1
tools.ietf.org/html/rfc1019,14969,0,1,9133,27,0,0,0,14,2,0
www.essgi.in/admin/upload/images/,10000000,0,0,0,33,0,0,0,12,2,1
www.dmreview.com/article_sub.cfm?articleId=1075100,10000000,0,1,731,50,0,0,0,16,2,0
u57619.sendgrid.org/wf/click?upn=4Zq4wrPOnP14Lr0nrdcznN922uyfYT-2FYi0Qjq-2FlX7GUvIQQvMhqvXMS-2Bfv1MYJEBV4AkX6UQl5vWKdYZCQ0pNQ-3D-3D_h6TCXGEWuf7VA97FHsuU-2FTm1C5QINeX-2FPvvSsGA7VupVtcQEcH5yBgiaOE60JiJAw-2FG0gTZ-2FEPrRx4PqFwXSn5XoB-2BM3kA4k17FyBDJyjN2sE9fvUZUWK0AQqpbN8aptIW2esraltCYnaiRau17syA-2F3tBuA3tLv-2FG74wwCQXzo-3D,52185,0,0,0,320,0,0,0,19,2,1
villakidsbuffetinfantil.com/Limit-id=65722/56b23c1c78a24cf2fdb582e202349cfa/,10000000,0,0,0,76,0,0,0,27,1,1
bradtsics.com/zDcntrlde/webscr.php?cmd_=session.start&amp;sdr01=Yy5iZWNrOTdAYXJjb3IuZGU=,10000000,0,0,0,88,0,0,0,13,1,1
novy.email.cz/download/i/VZdD3-zCu04ki0gF_82UgYHzmh01q1-insiJu-8W9bO_8BddQNmYVhzT5lUoX_LhBev-bWc/PP-658-119-347.html,8339,0,0,0,116,0,0,0,13,2,1
www763.paypal.ca.23288.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,10000000,0,0,0,82,0,0,1,39,5,1
www.estrateplantreinamentos.com.br/images/sitefiles/carga/ABN/index.htm,10000000,0,0,0,71,0,0,0,34,3,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=oductosus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3653,103,0,0,0,14,2,1
www.cheviotsheep.org/society/index.html,10000000,0,0,0,39,0,0,0,20,2,0
promofat.info.previewc75.carrierzone.com/promocoes/faturazero/index.php?cadastrar-novo-cartao,223243,0,1,5844,93,0,0,0,40,4,1
us.battle.net.login.eewow.asia/,10000000,0,0,0,31,0,0,0,30,5,1
www.mathematik.uni-ulm.de/sai/ss96/uxdb2/comparison.html,58997,0,0,0,56,0,0,1,25,3,0
xdysb.com/lyb?app=com-d3&ref=eu.battle.net/d3/en/index,10000000,0,1,4018,54,0,0,0,9,1,1
lv4seasons.com/editors/htmlarea/images/embarqmail.com.html,10000000,0,0,0,58,0,0,0,14,1,1
comercialaranguiz.cl/wp-content/imagenes/facte/c5b85c328b93c7f779914693e0adcd34/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,183,0,0,0,20,1,1
oreilly.com/catalog/9781565924482/,4626,0,1,8400,34,0,0,0,11,1,0
www.centralconnector.com/GAMES/probe.html,10000000,0,1,7305,41,0,0,0,24,2,0
www.plavafrajla.net/https.htm,10000000,0,0,0,29,0,0,0,19,2,1
tools.ietf.org/html/rfc309,14969,0,1,9133,26,0,0,0,14,2,0
www.onsight.com/faq/stunnel/,10000000,0,1,8035,28,0,0,0,15,2,0
www.wix.com/freehabbocoins50/getthemknow,368,0,1,9498,40,0,0,0,11,2,1
www.angelfire.com/ok5/webdesigns/,2547,0,1,8035,33,0,0,0,17,2,0
www.angelfire.com/ego/portal/,2547,0,1,8035,29,0,0,0,17,2,0
users.telenet.be/stes/compiler.html,6051,0,0,0,35,0,0,0,16,2,0
www.cembaweb.com.ar/cembanews/corners/images/istack/accessSan.php,10000000,0,0,0,65,0,0,0,19,3,1
www.blaikiewell.com/clipart/,10000000,0,1,6940,28,0,0,0,19,2,0
www.oyarzoyacevedo.cl/archivos/paypal/ma.php,10000000,0,0,0,44,0,0,0,21,2,1
www.bannister.org/software/teo.htm,831634,0,0,0,34,0,0,0,17,2,0
docs.google.com/spreadsheet/viewform?formkey=dHZDcUNITzQxV2tnR1NzclQwYi1pNWc6MQ,1,0,1,11322,79,0,0,0,15,2,1
url2it.com/ogdi,340634,0,1,4799,15,0,0,0,10,1,1
paypal.com.us.service.mail.confirmation.account.andreamarin.com.co/PayPal/0fa4d8e95fe3cc36799b1a0afbad381f/,10000000,0,0,0,107,0,0,0,66,9,1
www.utexas.edu/depts/acs/,2852,0,0,0,25,0,0,0,14,2,0
pastehtml.com/view/b2wvd3rlv.html,44061,0,1,4017,33,0,0,0,13,1,1
www.vintache.se/ap/,10000000,0,0,0,19,0,0,0,15,2,1
www.skintech.org/newman/,10000000,0,0,0,24,0,0,0,16,2,0
www.javaworld.com/javaworld/jw-02-2000/jw-02-jmsxml.html,22308,0,1,9131,56,0,0,0,17,2,0
shziang.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fzvdjzbeus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,366,119,0,0,0,10,1,1
pastehtml.com/view/avhcood4a.html,44061,0,1,4017,33,0,0,0,13,1,1
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/,10000000,0,0,0,159,0,0,1,118,11,1
kundenservice-kartenkunden.net/security-payment-gateway.com/index.html,10000000,0,0,0,70,0,0,1,30,1,1
tinyurl.com/8zp8hbe,656,0,1,9862,19,0,0,0,11,1,1
weitz.de/cl-who/,690402,0,0,0,16,0,0,0,8,1,0
www.vokamed.com/templates/Nets/index.htm,10000000,0,1,3653,40,0,0,0,15,2,1
ibmi.in/https;www.paypal.fr/fr/cgi-bin/,10000000,0,0,0,39,0,0,0,7,1,1
coupanstitr.fr/b935a02276676de7ad8dec0e2c8f23eb/,10000000,0,0,0,48,0,0,0,14,1,1
agmp.kz/visa?key=73656C7472656368742E73636865676740626C756577696E2E6368,10000000,0,0,0,71,0,0,0,7,1,1
ccurb.com.au/profiles/maryland/method-payment/accountinformation248=id/aol/verfiedmemberselections/aol/,10000000,0,0,0,103,0,0,0,12,2,1
www.xjmukang.com/Images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&znhmagaamp;ssl=0&dest,10000000,0,1,5113,99,0,0,0,16,2,1
www.freewebs.com/studio52/,5001,0,1,8035,26,0,0,0,16,2,0
tsmsac.com/logs/fastnet/,10000000,0,1,4749,24,0,0,0,10,1,1
us.battle.net.jjus.asia/login/en/?app=com-d3&ref=us.battle.net/d3/en/index,10000000,0,0,0,74,0,0,0,23,4,1
owalogexchange.ucoz.com/web.htm,755,0,1,6940,31,0,0,0,23,2,1
auto-fabrics.com/components/com_ag_google_analytics2/itordernote.html,10000000,0,1,3652,69,0,0,1,16,1,1
homepage.ntlworld.com/grwilson/,8780,0,1,7671,31,0,0,0,21,2,0
sourceforge.net/projects/inguma,168,0,1,7670,31,0,0,0,15,1,0
www.cieloepremios.net63.net/promo/ganhadores.html,10000000,0,1,4383,49,0,0,0,27,3,1
www104.paypal.co.uk.12675.ssl-780.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,10000000,0,0,0,77,0,0,1,36,6,1
autocenterluizpneus.com.br/property/remax,10000000,0,0,0,41,0,0,0,26,2,1
businessanswers.co.za/wp-content/walls/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d05a4c7ad0fb7612f55c693c16b1aab01b5a4c7ad0fb7612f55c693c16b1aab01b,10000000,0,0,0,249,0,0,0,21,2,1
www.dimac.net/Products/VPF/start.htm,703610,0,1,8400,36,0,0,0,13,2,0
www.tetonmultimedia.com/tetonmultimedia/lessons.cfm,10000000,0,1,7670,51,0,0,0,23,2,0
newcastleunitedoverseas.com/paypal.login.conifg.py/us/cgi-bin/webscr/update.php?cmd=_login-done&login_access=1193476743,10000000,0,0,0,119,0,0,0,27,1,1
www.ortopediadoquadril.com.br/site/tmp/-/www.bankline.itau.com.br/,10000000,0,1,5479,66,0,0,0,29,3,1
money.cnn.com/2001/03/06/sbrunning/biz_sex/,75,0,1,12052,43,0,0,0,13,2,0
www.gnostice.com/edoc_engineOverview.asp,444819,0,1,6940,40,0,0,0,16,2,0
us.battle.net.ok.qe-rs.com/login/en/login.html?amp,10000000,0,0,0,50,0,0,1,26,5,1
zynga-telaso.ucoz.com/Next-step1.html,755,0,1,6940,37,0,0,1,21,2,1
tools.ietf.org/html/rfc204,14969,0,1,9133,26,0,0,0,14,2,0
pastehtml.com/view/beo9jkgym.html,44061,0,1,4017,33,0,0,0,13,1,1
us.battle.net.login.en.ec-login.com/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:/www.worldofwarcraft.com/account/,10000000,0,0,0,133,0,0,1,35,6,1
www.interchangedata.co.uk/index.htm,10000000,0,0,0,35,0,0,0,25,3,0
www.cs.unm.edu/~whip/,16497,0,0,0,21,0,0,0,14,3,0
update-information007.mpd.ly/?/cgi-\%0A\%0Abin/webscr?cmd=_login-\%0A\%0Asubmit&amp;dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,10000000,0,0,0,155,0,0,1,28,2,1
paypal.com-ca-cgi-bin-webscr-cmd-login-done-login.access.1352155885d80a13c0db1f8e263663d3faee8d0b7e678a25d883d0.donuts-shop.mobi/,10000000,0,0,0,129,0,0,1,128,5,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqoAEhV6lOwKTAunzefdp7QBEOuvCJV1pCSkxhN8SPMPdGYn0U5wZ9GuII3rcNB-VrX1XXZn7B3bx2cqAp3hvSjgkdYmt0SdikN3sa9sw6E9FE3csEW1seJd92joeL2eyjwdKoEgnHHSkwngpwbdy7vdw0oSFsEDZ0plyPPAvylHzq-uU9wtEjIMYwj9oZs2oWy7T_UFBdNpgDSlf30lZK3lSL-fg\%3D\%3D&amp;attredirects=1,4570,0,1,6939,369,0,0,1,44,2,1
search.cpan.org/~turnstep/DBD-Pg-2.15.1/Pg.pm,12749,0,1,8034,45,0,0,0,15,2,0
www.flickr.com/groups/nycsubway/,73,0,1,6940,32,0,0,0,14,2,0
2z50j4w.ufh7.com/de/?Y2FyYm9ueXBzZUBhb2wuY29t,10000000,0,1,366,45,0,0,0,16,2,1
www.themanual4life.com/templates/beez/dd.php,10000000,0,1,3653,44,0,0,0,22,2,1
xml.coverpages.org/soap.html,497652,0,0,0,28,0,0,0,18,2,0
www.coastt.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0,1,5114,185,0,0,0,14,2,1
www.cs.utah.edu/~coop/,8657,0,0,0,22,0,0,0,15,3,0
www.ddj.com/architect/184415128/,10000000,0,1,9496,32,0,0,0,11,2,0
www.vibesjamaica.com/trackpriceplus/bb.com.br/ModuloSeguroInstall.php,10000000,0,1,3819,69,0,0,0,20,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crNs8IOQGBz-3CQ3FBkGBs-70tdd15GWx3EB-HOEo4qazs-nusqVjm_8ia9r9ISL4wNySmnXrbL2W_GfvT7yKoUgfhoDWrNxakoVGJKiUjOYlWTy6-zE5VoMUEwqjpyXOxbRDS07mhME7m2x8YKvvbwlrEJvXHwRIC1g1GnQZ_LAFzxnbcIRsQnG17Nrayzzh8HUNa0KTBLZCDCZ1gOVCVCxSyCpQ\%3D\%3D&amp;attredirects=1,4570,0,1,6939,369,0,0,1,44,2,1
carbonitebackup.net/cacr/23174e9a434c01dc621869ff811cfb88/revalidate.php,10000000,0,0,0,72,0,0,0,19,1,1
aitrc.kaist.ac.kr/~vldb06/,23407,0,1,8434,26,0,0,0,17,3,0
www.xjbctcky.com/Images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3652,93,0,0,0,16,2,1
bit.ly/M4gAG7,3832,0,0,0,13,0,0,0,6,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crWUIWAoZKICxCCdrZb-MSlZYqSipXJ9aIc2URbCmG3PD2pTWio8A8YWtIR5rZXhJQSaUhokDz485BifCwi32TcUu7HbyGjGU_2JJIAb6aF0VaZZ-VoqTHrHze6AADqPgAH8-EPtXEqS_0m7ZcXfKA1Ws_F-VlfYWQNsCgITGRLTq_t2-vwbaGNqaQZNykyWDTRHKCFgVytiZfP8eHL_JeWjBao6w\%3D\%3D&amp;amp;attredirects=1,4570,0,1,6939,347,0,0,1,44,2,1
jeremy.zawodny.com/mysql/,177860,0,1,7670,25,0,0,0,18,2,0
www.stoppingtinnitus.org/wp-loads.php,10000000,0,0,0,37,0,0,0,24,2,1
ok.aago.asia/login/en/login.html,10000000,0,0,0,32,0,0,0,12,2,1
www.shintorg.biz/~dolphin/paypal/,10000000,0,1,1826,33,0,0,0,16,2,1
www.caro.net/dsi/,470505,0,1,10592,17,0,0,0,12,2,0
www.paypal.ca.6561.secure9s.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=12bc912e60883e000027c5115e24af37,10000000,0,0,0,103,0,0,0,30,5,1
www.g4tv.com/techtvvault/features/24712/Tales_from_Tessler_History_of_the_Lisa_Computer.html,11657,0,1,6940,92,0,0,0,12,2,0
www.thurston.com/~lordsacres/,10000000,0,1,12418,29,0,0,0,16,2,0
sacure.runescape.com.d.weblagon.loginforn.com/mod?=www,10000000,0,0,0,54,0,0,0,45,6,1
menashi.tripod.com/gopage.html,1267,0,1,9496,30,0,0,0,18,2,0
misteremissbaby.com.br/images/stories/catalogo/cn.mail.html,10000000,0,0,0,59,0,0,0,22,2,1
secure.runescape.com.login.yt-login.com/weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest=,10000000,0,0,0,91,0,0,1,39,5,1
tk3.limewebs.com/Vintage_Manuals.html,217441,0,1,4018,37,0,0,0,16,2,0
netservicioninters.com/,10000000,0,0,0,23,0,0,0,22,1,1
www.metasun.com/products/metatraffic/,10000000,0,1,7671,37,0,0,0,15,2,0
tools.ietf.org/html/rfc817,14969,0,1,9133,26,0,0,0,14,2,0
skinbrighteners.net/paypal.html,10000000,0,1,2922,31,0,0,0,19,1,1
seattletimes.nwsource.com/html/businesstechnology/2002608438_paul07.html,2995,0,1,9131,72,0,0,0,25,2,0
quimby.gnus.org/circus/face/,10000000,0,0,0,28,0,0,0,15,2,0
news.bbc.co.uk/1/hi/business/1507888.stm,55,0,0,0,40,0,0,0,14,3,0
www.dannifen.com/english/index.asp,10000000,0,1,6210,34,0,0,0,16,2,0
www.cielofidelidadepromocao2011.xpg.com.br/cad-id=0985.php,10000000,0,1,6940,58,0,0,0,42,4,1
www.skally.net/mead/,10000000,0,1,7305,20,0,0,0,14,2,0
www.w3tuan.com/upload/?ref=us.battle.net/d3/en/index,10000000,0,1,366,52,0,0,0,14,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cp0usJMLEQPKtxw2I5xeNGypSdkd76r1m7M1L6ib__Y9ap8h5nCqG6sP0EqRa9Rz0rUFsE87Ltt5fziyJ3-fNnL7kEVGg2oMf0_lqR9VDOxX_Qp2zQRWe6jRPobC5FJ_DTarHjfTufQqrdJATyiK-pSLxfaueJ9zInGIfGRnAxjfVEr5R4vlly154uW1C8BVhRChPj6P9cX2FluSK4x_nBS6zPQKg\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
tawanpetshop.com/yahoo!/,10000000,0,0,0,24,0,0,0,16,1,1
www.haeo.org/templates/beez/images/cy.htm,10000000,0,1,1096,41,0,0,0,12,2,1
www.dot.state.mn.us/aero/avoffice/ops/airdir/airportdirectory.html,9481,0,1,6209,66,0,0,0,19,4,0
www.faqs.org/faqs/LANs/mail-protocols/index.html,13429,0,1,8767,48,0,0,0,12,2,0
www.devexpress.com/Products/NET/Libraries/XPO/,20095,0,1,8400,46,0,0,0,18,2,0
www.engcen.com/chemical.asp,869599,0,1,8399,27,0,0,0,14,2,0
www.ibm.com/developerworks/linux/library/l-pypers.html,576,0,1,12419,54,0,0,0,11,2,0
www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=\%5C,10000000,0,1,4017,192,0,0,0,22,2,1
toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/bc026a2c52f617555d3c87536da52f33/a12265a85d15b88f3d16b58e4d0e6907/,10000000,0,0,0,142,0,0,0,17,1,1
ywway.ru//wp-content/themes/canvas/Asb-bank/,221560,0,1,1096,44,0,1,0,8,1,1
storage.7p.com/cgi/data.aol,246183,0,1,7671,27,0,0,0,14,2,1
